 Substance:    Pb        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
  69    21    0.371325E+03  0.146734E+03  0.781233E+02
  69    22    0.301257E+03  0.144022E+03  0.667200E+02
  69    23    0.153308E+03  0.106927E+03  0.110000E+02
  69    24    0.255982E+03  0.826276E+02  0.162947E+02
  69    25    0.256719E+03  0.105475E+03  0.156675E+02
  69    26    0.402145E+03  0.110000E+02  0.246763E+02
  69    27    0.110000E+02  0.112983E+03  0.202205E+02
  69    28    0.110000E+02  0.140020E+03  0.110000E+02
  69    29    0.110000E+02  0.889637E+02  0.110000E+02
  69    30    0.110000E+02  0.251241E+03  0.110000E+02
  69    31    0.110000E+02  0.162783E+03  0.110000E+02
  69    32    0.110000E+02  0.196400E+03  0.110000E+02
  69    33    0.000000E+00  0.000000E+00  0.000000E+00
  69    34    0.000000E+00  0.000000E+00  0.000000E+00
  69    35    0.000000E+00  0.000000E+00  0.000000E+00
  69    36    0.355736E+03  0.110000E+02  0.110000E+02
  69    37    0.000000E+00  0.000000E+00  0.000000E+00
  69    38    0.000000E+00  0.000000E+00  0.000000E+00
  69    39    0.000000E+00  0.000000E+00  0.000000E+00
  69    40    0.000000E+00  0.000000E+00  0.000000E+00
  69    41    0.207257E+03  0.626699E+02  0.110000E+02
  69    42    0.333406E+03  0.126855E+03  0.330713E+02
  69    43    0.563969E+03  0.298797E+03  0.518501E+02
  69    44    0.708681E+03  0.393291E+03  0.564273E+02
  69    45    0.678859E+03  0.380598E+03  0.483130E+02
  69    46    0.305741E+03  0.274556E+03  0.298295E+02
  69    47    0.145616E+04  0.448924E+03  0.497371E+02
  69    48    0.126536E+02  0.226360E+03  0.249132E+02
  69    49    0.134269E+02  0.197790E+03  0.302472E+02
  69    50    0.858679E+03  0.218127E+03  0.421611E+02
  69    51    0.905290E+03  0.222615E+03  0.288279E+02
  69    52    0.171778E+03  0.769205E+02  0.153014E+02
  69    53    0.153053E+03  0.118190E+03  0.117889E+02
  69    54    0.233193E+03  0.835731E+01  0.835731E+01
  69    55    0.117317E+02  0.117317E+02  0.117317E+02
  69    56    0.298280E+03  0.110000E+02  0.110000E+02
  69    57    0.666255E+03  0.112869E+02  0.112869E+02
  69    58    0.000000E+00  0.000000E+00  0.000000E+00
  69    59    0.000000E+00  0.000000E+00  0.000000E+00
  69    60    0.000000E+00  0.000000E+00  0.000000E+00
  70     1    0.000000E+00  0.000000E+00  0.000000E+00
  70     2    0.000000E+00  0.000000E+00  0.000000E+00
  70     3    0.000000E+00  0.000000E+00  0.000000E+00
  70     4    0.000000E+00  0.000000E+00  0.000000E+00
  70     5    0.000000E+00  0.000000E+00  0.000000E+00
  70     6    0.000000E+00  0.000000E+00  0.000000E+00
  70     7    0.000000E+00  0.000000E+00  0.000000E+00
  70     8    0.000000E+00  0.000000E+00  0.000000E+00
  70     9    0.000000E+00  0.000000E+00  0.000000E+00
  70    10    0.000000E+00  0.000000E+00  0.000000E+00
  70    11    0.000000E+00  0.000000E+00  0.000000E+00
  70    12    0.000000E+00  0.000000E+00  0.000000E+00
  70    13    0.000000E+00  0.000000E+00  0.000000E+00
  70    14    0.000000E+00  0.000000E+00  0.000000E+00
  70    15    0.000000E+00  0.000000E+00  0.000000E+00
  70    16    0.000000E+00  0.000000E+00  0.000000E+00
  70    17    0.000000E+00  0.000000E+00  0.000000E+00
  70    18    0.000000E+00  0.000000E+00  0.000000E+00
  70    19    0.000000E+00  0.000000E+00  0.000000E+00
  70    20    0.453843E+03  0.121694E+03  0.229043E+02
  70    21    0.782280E+03  0.221930E+03  0.557750E+02
  70    22    0.779631E+03  0.344199E+03  0.566785E+02
  70    23    0.224759E+03  0.127039E+03  0.157747E+02
  70    24    0.330257E+03  0.108313E+03  0.313590E+02
  70    25    0.462035E+03  0.105371E+03  0.387742E+02
  70    26    0.270300E+03  0.121554E+03  0.312766E+02
  70    27    0.571023E+03  0.147441E+03  0.262840E+02
  70    28    0.428847E+03  0.180466E+03  0.196491E+02
  70    29    0.665596E+03  0.182196E+03  0.342034E+02
  70    30    0.346875E+03  0.183652E+03  0.327676E+02
  70    31    0.224785E+03  0.177560E+03  0.188074E+02
  70    32    0.110000E+02  0.832448E+02  0.110000E+02
  70    33    0.110000E+02  0.104062E+03  0.305302E+02
  70    34    0.353627E+02  0.116478E+03  0.215298E+02
  70    35    0.396365E+03  0.221608E+03  0.165456E+02
  70    36    0.266382E+03  0.110000E+02  0.110000E+02
  70    37    0.000000E+00  0.000000E+00  0.000000E+00
  70    38    0.000000E+00  0.000000E+00  0.000000E+00
  70    39    0.000000E+00  0.000000E+00  0.000000E+00
  70    40    0.138831E+03  0.411876E+02  0.110000E+02
  70    41    0.226905E+03  0.697770E+02  0.255203E+02
  70    42    0.160776E+03  0.796955E+02  0.250946E+02
  70    43    0.320399E+03  0.164632E+03  0.284800E+02
  70    44    0.345280E+03  0.185675E+03  0.308481E+02
  70    45    0.441181E+03  0.217858E+03  0.295566E+02
  70    46    0.333566E+03  0.228067E+03  0.298591E+02
  70    47    0.118505E+02  0.258698E+03  0.287350E+02
  70    48    0.731849E+03  0.155940E+03  0.228314E+02
  70    49    0.125522E+02  0.178666E+03  0.248856E+02
  70    50    0.949287E+03  0.216493E+03  0.338894E+02
  70    51    0.204923E+02  0.164740E+03  0.204923E+02
  70    52    0.394995E+03  0.759842E+02  0.141982E+02
  70    53    0.213596E+03  0.105387E+02  0.105387E+02
  70    54    0.342681E+03  0.118680E+02  0.118680E+02
  70    55    0.117317E+02  0.117317E+02  0.117317E+02
  70    56    0.000000E+00  0.000000E+00  0.000000E+00
  70    57    0.656593E+03  0.110000E+02  0.110000E+02
  70    58    0.000000E+00  0.000000E+00  0.000000E+00
  70    59    0.000000E+00  0.000000E+00  0.000000E+00
  70    60    0.000000E+00  0.000000E+00  0.000000E+00
  71     1    0.000000E+00  0.000000E+00  0.000000E+00
  71     2    0.000000E+00  0.000000E+00  0.000000E+00
  71     3    0.000000E+00  0.000000E+00  0.000000E+00
  71     4    0.000000E+00  0.000000E+00  0.000000E+00
  71     5    0.000000E+00  0.000000E+00  0.000000E+00
  71     6    0.000000E+00  0.000000E+00  0.000000E+00
  71     7    0.000000E+00  0.000000E+00  0.000000E+00
  71     8    0.000000E+00  0.000000E+00  0.000000E+00
  71     9    0.000000E+00  0.000000E+00  0.000000E+00
  71    10    0.000000E+00  0.000000E+00  0.000000E+00
  71    11    0.000000E+00  0.000000E+00  0.000000E+00
  71    12    0.000000E+00  0.000000E+00  0.000000E+00
  71    13    0.000000E+00  0.000000E+00  0.000000E+00
  71    14    0.000000E+00  0.000000E+00  0.000000E+00
  71    15    0.000000E+00  0.000000E+00  0.000000E+00
  71    16    0.000000E+00  0.000000E+00  0.000000E+00
  71    17    0.000000E+00  0.000000E+00  0.000000E+00
  71    18    0.000000E+00  0.000000E+00  0.000000E+00
  71    19    0.000000E+00  0.000000E+00  0.000000E+00
  71    20    0.110000E+02  0.141886E+03  0.172823E+02
  71    21    0.406930E+03  0.165907E+03  0.241790E+02
  71    22    0.277900E+03  0.139696E+03  0.209565E+02
  71    23    0.218865E+03  0.966287E+02  0.279130E+02
  71    24    0.504494E+03  0.115821E+03  0.336652E+02
  71    25    0.318104E+03  0.108462E+03  0.346941E+02
  71    26    0.110000E+02  0.174452E+03  0.222774E+02
  71    27    0.110000E+02  0.140778E+03  0.251186E+02
  71    28    0.353677E+03  0.171001E+03  0.359158E+02
  71    29    0.322840E+03  0.153906E+03  0.440552E+02
  71    30    0.570457E+03  0.159690E+03  0.300141E+02
  71    31    0.297443E+03  0.230467E+03  0.352041E+02
  71    32    0.110000E+02  0.158957E+03  0.327034E+02
  71    33    0.110000E+02  0.110000E+02  0.193999E+02
  71    34    0.110000E+02  0.175384E+03  0.211825E+02
  71    35    0.386115E+03  0.160908E+03  0.200622E+02
  71    36    0.000000E+00  0.000000E+00  0.000000E+00
  71    37    0.217295E+03  0.721516E+02  0.239295E+02
  71    38    0.110436E+03  0.465925E+02  0.110000E+02
  71    39    0.155993E+03  0.833946E+02  0.240651E+02
  71    40    0.204761E+03  0.842375E+02  0.270374E+02
  71    41    0.283451E+03  0.112821E+03  0.298657E+02
  71    42    0.000000E+00  0.000000E+00  0.000000E+00
  71    43    0.199394E+03  0.171003E+03  0.306672E+02
  71    44    0.298590E+03  0.179883E+03  0.284066E+02
  71    45    0.117890E+02  0.117890E+02  0.117890E+02
  71    46    0.391853E+03  0.160492E+03  0.303135E+02
  71    47    0.127293E+04  0.200732E+03  0.301053E+02
  71    48    0.117320E+02  0.171309E+03  0.245746E+02
  71    49    0.119964E+02  0.181002E+03  0.250273E+02
  71    50    0.486830E+03  0.183927E+03  0.233422E+02
  71    51    0.143198E+02  0.155652E+03  0.243583E+02
  71    52    0.431063E+03  0.123206E+03  0.153584E+02
  71    53    0.417231E+03  0.118884E+03  0.113555E+02
  71    54    0.511773E+03  0.570446E+02  0.115406E+02
  71    55    0.000000E+00  0.000000E+00  0.000000E+00
  71    56    0.000000E+00  0.000000E+00  0.000000E+00
  71    57    0.511972E+03  0.110000E+02  0.110000E+02
  71    58    0.000000E+00  0.000000E+00  0.000000E+00
  71    59    0.000000E+00  0.000000E+00  0.000000E+00
  71    60    0.000000E+00  0.000000E+00  0.000000E+00
  72     1    0.000000E+00  0.000000E+00  0.000000E+00
  72     2    0.000000E+00  0.000000E+00  0.000000E+00
  72     3    0.000000E+00  0.000000E+00  0.000000E+00
  72     4    0.000000E+00  0.000000E+00  0.000000E+00
  72     5    0.000000E+00  0.000000E+00  0.000000E+00
  72     6    0.000000E+00  0.000000E+00  0.000000E+00
  72     7    0.000000E+00  0.000000E+00  0.000000E+00
  72     8    0.000000E+00  0.000000E+00  0.000000E+00
  72     9    0.000000E+00  0.000000E+00  0.000000E+00
  72    10    0.000000E+00  0.000000E+00  0.000000E+00
  72    11    0.000000E+00  0.000000E+00  0.000000E+00
  72    12    0.000000E+00  0.000000E+00  0.000000E+00
  72    13    0.000000E+00  0.000000E+00  0.000000E+00
  72    14    0.000000E+00  0.000000E+00  0.000000E+00
  72    15    0.000000E+00  0.000000E+00  0.000000E+00
  72    16    0.000000E+00  0.000000E+00  0.000000E+00
  72    17    0.000000E+00  0.000000E+00  0.000000E+00
  72    18    0.000000E+00  0.000000E+00  0.000000E+00
  72    19    0.000000E+00  0.000000E+00  0.000000E+00
  72    20    0.000000E+00  0.000000E+00  0.000000E+00
  72    21    0.110000E+02  0.110000E+02  0.110000E+02
  72    22    0.130121E+03  0.501660E+02  0.197615E+02
  72    23    0.135427E+03  0.127260E+03  0.158408E+02
  72    24    0.146261E+03  0.704703E+02  0.173740E+02
  72    25    0.214155E+03  0.816587E+02  0.309929E+02
  72    26    0.293911E+03  0.675829E+02  0.346930E+02
  72    27    0.261252E+03  0.397813E+02  0.261531E+02
  72    28    0.319973E+03  0.114379E+03  0.361915E+02
  72    29    0.539303E+03  0.119514E+03  0.369356E+02
  72    30    0.567796E+03  0.115666E+03  0.281608E+02
  72    31    0.696097E+03  0.188032E+03  0.351929E+02
  72    32    0.350308E+03  0.110000E+02  0.212669E+02
  72    33    0.110000E+02  0.110000E+02  0.218804E+02
  72    34    0.110000E+02  0.245655E+03  0.272558E+02
  72    35    0.133540E+03  0.128287E+03  0.241664E+02
  72    36    0.379068E+03  0.144563E+03  0.277677E+02
  72    37    0.325207E+03  0.778046E+02  0.110001E+02
  72    38    0.233946E+03  0.110014E+02  0.110014E+02
  72    39    0.129920E+03  0.484597E+02  0.250273E+02
  72    40    0.166234E+03  0.421641E+02  0.110001E+02
  72    41    0.269436E+03  0.989403E+02  0.272666E+02
  72    42    0.195654E+03  0.109590E+03  0.284215E+02
  72    43    0.307325E+03  0.155032E+03  0.279087E+02
  72    44    0.285362E+03  0.178149E+03  0.276464E+02
  72    45    0.205488E+03  0.142926E+03  0.212201E+02
  72    46    0.565466E+03  0.222880E+03  0.355743E+02
  72    47    0.107382E+04  0.185082E+03  0.307831E+02
  72    48    0.101627E+04  0.182659E+03  0.265444E+02
  72    49    0.117323E+02  0.182174E+03  0.244303E+02
  72    50    0.117425E+02  0.133684E+03  0.188226E+02
  72    51    0.121758E+02  0.138930E+03  0.183403E+02
  72    52    0.120104E+02  0.606976E+02  0.120104E+02
  72    53    0.817429E+03  0.124812E+03  0.117561E+02
  72    54    0.407224E+03  0.117054E+03  0.117244E+02
  72    55    0.000000E+00  0.000000E+00  0.000000E+00
  72    56    0.000000E+00  0.000000E+00  0.000000E+00
  72    57    0.000000E+00  0.000000E+00  0.000000E+00
  72    58    0.110000E+02  0.110000E+02  0.110000E+02
  72    59    0.000000E+00  0.000000E+00  0.000000E+00
  72    60    0.000000E+00  0.000000E+00  0.000000E+00
  73     1    0.000000E+00  0.000000E+00  0.000000E+00
  73     2    0.000000E+00  0.000000E+00  0.000000E+00
  73     3    0.000000E+00  0.000000E+00  0.000000E+00
  73     4    0.000000E+00  0.000000E+00  0.000000E+00
  73     5    0.000000E+00  0.000000E+00  0.000000E+00
  73     6    0.000000E+00  0.000000E+00  0.000000E+00
  73     7    0.000000E+00  0.000000E+00  0.000000E+00
  73     8    0.000000E+00  0.000000E+00  0.000000E+00
  73     9    0.000000E+00  0.000000E+00  0.000000E+00
  73    10    0.000000E+00  0.000000E+00  0.000000E+00
  73    11    0.000000E+00  0.000000E+00  0.000000E+00
  73    12    0.000000E+00  0.000000E+00  0.000000E+00
  73    13    0.000000E+00  0.000000E+00  0.000000E+00
  73    14    0.000000E+00  0.000000E+00  0.000000E+00
  73    15    0.246674E+03  0.110000E+02  0.110000E+02
  73    16    0.000000E+00  0.000000E+00  0.000000E+00
  73    17    0.000000E+00  0.000000E+00  0.000000E+00
  73    18    0.000000E+00  0.000000E+00  0.000000E+00
  73    19    0.000000E+00  0.000000E+00  0.000000E+00
  73    20    0.000000E+00  0.000000E+00  0.000000E+00
  73    21    0.000000E+00  0.000000E+00  0.000000E+00
  73    22    0.000000E+00  0.000000E+00  0.000000E+00
  73    23    0.110000E+02  0.110000E+02  0.110000E+02
  73    24    0.110000E+02  0.110000E+02  0.152009E+02
  73    25    0.264669E+03  0.134024E+03  0.216817E+02
  73    26    0.110000E+02  0.611884E+03  0.224097E+02
  73    27    0.110000E+02  0.110000E+02  0.255430E+02
  73    28    0.148371E+03  0.133442E+03  0.195695E+02
  73    29    0.317203E+03  0.835570E+02  0.183784E+02
  73    30    0.376235E+03  0.118677E+03  0.225129E+02
  73    31    0.238718E+03  0.528484E+02  0.219388E+02
  73    32    0.374643E+03  0.134235E+03  0.235015E+02
  73    33    0.646058E+03  0.211791E+03  0.404969E+02
  73    34    0.414342E+03  0.198130E+03  0.435024E+02
  73    35    0.268564E+03  0.120846E+03  0.332134E+02
  73    36    0.463603E+03  0.108679E+03  0.203674E+02
  73    37    0.118009E+03  0.498342E+02  0.111828E+02
  73    38    0.119304E+03  0.397061E+02  0.111468E+02
  73    39    0.135255E+03  0.363559E+02  0.112240E+02
  73    40    0.233661E+03  0.576171E+02  0.359485E+02
  73    41    0.254996E+03  0.115972E+03  0.249555E+02
  73    42    0.304314E+03  0.992066E+02  0.233235E+02
  73    43    0.251279E+03  0.118499E+03  0.223153E+02
  73    44    0.340416E+03  0.135852E+03  0.247875E+02
  73    45    0.117317E+02  0.177502E+03  0.259736E+02
  73    46    0.520695E+03  0.169856E+03  0.310433E+02
  73    47    0.117317E+02  0.208910E+03  0.327836E+02
  73    48    0.107041E+04  0.173189E+03  0.308564E+02
  73    49    0.117317E+02  0.271830E+03  0.315330E+02
  73    50    0.117317E+02  0.162663E+03  0.258955E+02
  73    51    0.117384E+02  0.117384E+02  0.155176E+02
  73    52    0.117359E+02  0.743645E+02  0.117359E+02
  73    53    0.398839E+03  0.117328E+02  0.117328E+02
  73    54    0.117317E+02  0.117317E+02  0.117317E+02
  73    55    0.000000E+00  0.000000E+00  0.000000E+00
  73    56    0.000000E+00  0.000000E+00  0.000000E+00
  73    57    0.000000E+00  0.000000E+00  0.000000E+00
  73    58    0.000000E+00  0.000000E+00  0.000000E+00
  73    59    0.000000E+00  0.000000E+00  0.000000E+00
  73    60    0.000000E+00  0.000000E+00  0.000000E+00
  74     1    0.000000E+00  0.000000E+00  0.000000E+00
  74     2    0.000000E+00  0.000000E+00  0.000000E+00
  74     3    0.000000E+00  0.000000E+00  0.000000E+00
  74     4    0.000000E+00  0.000000E+00  0.000000E+00
  74     5    0.000000E+00  0.000000E+00  0.000000E+00
  74     6    0.000000E+00  0.000000E+00  0.000000E+00
  74     7    0.000000E+00  0.000000E+00  0.000000E+00
  74     8    0.000000E+00  0.000000E+00  0.000000E+00
  74     9    0.000000E+00  0.000000E+00  0.000000E+00
  74    10    0.000000E+00  0.000000E+00  0.000000E+00
  74    11    0.000000E+00  0.000000E+00  0.000000E+00
  74    12    0.000000E+00  0.000000E+00  0.000000E+00
  74    13    0.000000E+00  0.000000E+00  0.000000E+00
  74    14    0.000000E+00  0.000000E+00  0.000000E+00
  74    15    0.117317E+02  0.117317E+02  0.117317E+02
  74    16    0.000000E+00  0.000000E+00  0.000000E+00
  74    17    0.000000E+00  0.000000E+00  0.000000E+00
  74    18    0.000000E+00  0.000000E+00  0.000000E+00
  74    19    0.000000E+00  0.000000E+00  0.000000E+00
  74    20    0.000000E+00  0.000000E+00  0.000000E+00
  74    21    0.000000E+00  0.000000E+00  0.000000E+00
  74    22    0.000000E+00  0.000000E+00  0.000000E+00
  74    23    0.117317E+02  0.117317E+02  0.117317E+02
  74    24    0.000000E+00  0.000000E+00  0.000000E+00
  74    25    0.124961E+03  0.931501E+02  0.290967E+02
  74    26    0.110000E+02  0.149547E+03  0.375823E+02
  74    27    0.130930E+03  0.259301E+03  0.194577E+02
  74    28    0.110000E+02  0.124179E+03  0.136534E+02
  74    29    0.134806E+03  0.895353E+02  0.207538E+02
  74    30    0.511307E+02  0.961027E+02  0.231810E+02
  74    31    0.110009E+02  0.110009E+02  0.224048E+02
  74    32    0.000000E+00  0.000000E+00  0.000000E+00
  74    33    0.155274E+03  0.216236E+03  0.306547E+02
  74    34    0.597940E+03  0.149578E+03  0.345323E+02
  74    35    0.523523E+03  0.128366E+03  0.253219E+02
  74    36    0.155057E+03  0.428190E+02  0.110301E+02
  74    37    0.191948E+03  0.440689E+02  0.114289E+02
  74    38    0.312565E+03  0.830661E+02  0.110043E+02
  74    39    0.273214E+03  0.757770E+02  0.110000E+02
  74    40    0.244385E+03  0.997193E+02  0.244409E+02
  74    41    0.274566E+03  0.127962E+03  0.110000E+02
  74    42    0.301882E+03  0.770601E+02  0.209309E+02
  74    43    0.515432E+03  0.142990E+03  0.219203E+02
  74    44    0.304865E+03  0.126514E+03  0.227691E+02
  74    45    0.565447E+03  0.215087E+03  0.257139E+02
  74    46    0.529551E+03  0.189126E+03  0.331818E+02
  74    47    0.117317E+02  0.186220E+03  0.310506E+02
  74    48    0.117317E+02  0.155823E+03  0.293673E+02
  74    49    0.117317E+02  0.196949E+03  0.287707E+02
  74    50    0.117317E+02  0.169231E+03  0.246884E+02
  74    51    0.117317E+02  0.877796E+02  0.158736E+02
  74    52    0.526427E+03  0.126511E+03  0.296769E+02
  74    53    0.117317E+02  0.117317E+02  0.117317E+02
  74    54    0.117317E+02  0.117317E+02  0.117317E+02
  74    55    0.000000E+00  0.000000E+00  0.000000E+00
  74    56    0.000000E+00  0.000000E+00  0.000000E+00
  74    57    0.000000E+00  0.000000E+00  0.000000E+00
  74    58    0.000000E+00  0.000000E+00  0.000000E+00
  74    59    0.000000E+00  0.000000E+00  0.000000E+00
  74    60    0.000000E+00  0.000000E+00  0.000000E+00
